configsversionstring,configversion,deltamediaversionstring,device,endlatitude,endlocaltime,endlongitude,endodometer,filedate,filetimeutc,firmwareversionstring,fullmediaversionstring,key,numbsmtx,numcanoutages,numgnssoutages,numinforms,numintersectionencounters,numnormalbsmrx,numshadowbsmrx,numspatrx,numwarnings,pluginsversionstring,startlatitude,startlocaltime,startlongitude,startodometer,storageused,swversionmaj,swversionmin,totalstorageondevice,utctime,uuid
,0,,102816,40.31517848773316,43379880,-83.45781018851662,31319909,20200602,115026,,,eyJkZXZpY2UiOjEwMjgxNiwidXRjdGltZSI6MTU5MTA5ODYyNjUxNX0=,8220,5,0,0,1,0,0,5149,0,,40.280936256162875,42904436,-83.37643142158618,-1000,,2,3,,1591098626515,c253a407b99e45a0ec30be1dcd9fa5b9
,0,,103336,40.295129903725645,45955003,-83.50669469384356,25653927,20200602,121202,,,eyJkZXZpY2UiOjEwMzMzNiwidXRjdGltZSI6MTU5MTA5OTkyMjU0OX0=,22759,38,0,0,0,0,0,3486,0,,40.07530971707227,44071028,-83.12836786786553,-1000,,2,3,,1591099922549,552d578df3f6c924104365032fba92a4
,0,,100810,40.295080921386756,45777541,-83.50664603433452,-1000,20200602,121413,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5MTEwMDA1MzE2Mn0=,19819,24,0,0,0,0,0,8236,0,,40.25431726641726,44900956,-83.37683431737872,-1000,,2,2,,1591100053162,940d039089bf46016450e6ae7489032b
,0,,103760,40.295097076845295,46128059,-83.50664946322988,12451964,20200602,122241,,,eyJkZXZpY2UiOjEwMzc2MCwidXRjdGltZSI6MTU5MTEwMDU2MTIyOX0=,18549,41,0,0,-1,0,0,2079,0,,40.109733643749856,44739726,-83.15965590386593,-1000,,2,4,,1591100561229,f3fa5daafbedd53c321926fe44af1e26
,0,,103443,40.29510575173825,46748242,-83.50666430360448,14025960,20200602,123149,,,eyJkZXZpY2UiOjEwMzQ0MywidXRjdGltZSI6MTU5MTEwMTEwOTc1M30=,18911,5,0,0,0,0,0,2073,0,,40.113066363327995,45258203,-83.15483750091028,-1000,,2,3,,1591101109753,9d92111845f3b5e88b4cd11a2689250e
,0,,102394,40.30453923094651,46653256,-83.53023516773918,14371959,20200602,125405,,,eyJkZXZpY2UiOjEwMjM5NCwidXRjdGltZSI6MTU5MTEwMjQ0NTgzN30=,1987,5,0,0,0,0,0,0,0,,40.301972747421075,46445837,-83.51251276424571,-1000,,2,3,,1591102445837,ee9902c84ec6475220b0668fc06ab1a7
,0,,101260,40.08619099012787,46904068,-83.12270845412145,-1000,20200602,125711,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5MTEwMjYzMTcyOX0=,3598,9,0,0,0,0,0,39,0,,40.084703321514375,46677650,-83.15356762049034,-1000,,2,3,,1591102631729,942af06299c19aad1d88f97a232768cf
,0,,102394,40.30328370492975,46930558,-83.52640550585477,14372958,20200602,130117,,,eyJkZXZpY2UiOjEwMjM5NCwidXRjdGltZSI6MTU5MTEwMjg3NzE1OX0=,444,5,0,0,0,0,0,0,0,,40.3045397309465,46877159,-83.53023533440596,-1000,,2,3,,1591102877159,03c7113136a15dc233ca9d8a07eaf50e
,0,,102752,40.23270616476191,47966629,-83.3480309617589,-1000,20200602,130333,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5MTEwMzAxMzA1NX0=,9010,26,1,0,0,0,0,2400,0,,40.15998158042476,47258668,-83.24408308681066,-1000,,2,3,,1591103013055,b23596e0643becf19b3c4b67bb1bf8fc
,0,,102816,40.24007136476844,48628897,-83.3497726459571,31337910,20200602,131535,,,eyJkZXZpY2UiOjEwMjgxNiwidXRjdGltZSI6MTU5MTEwMzczNTExOX0=,8849,5,0,0,3,0,0,4035,0,,40.30597592635649,47851226,-83.47291005001733,-1000,,2,3,,1591103735119,f4aac8558164948e8f98d6c09617eb1b
,0,,102752,40.15375248872531,52052481,-83.23899906697322,-1000,20200602,134340,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5MTEwNTQyMDYyOX0=,27811,5,0,0,10,0,0,20107,2,,40.23268666476186,49421129,-83.34802429509507,-1000,,2,3,,1591105420629,af193ef22dc82146474ecf71cb74142b
,0,,100618,40.304573642233414,50490573,-83.53033606194772,60827827,20200602,140041,,,eyJkZXZpY2UiOjEwMDYxOCwidXRjdGltZSI6MTU5MTEwNjQ0MTc2OX0=,215,3,0,0,-1,0,0,0,0,,200.0,50441769,200.0,-1000,,2,4,,1591106441769,40396809d76eaa1b116e0139549eda04
,0,,100618,40.30351374474927,50774094,-83.52682430763724,-1000,20200602,140408,,,eyJkZXZpY2UiOjEwMDYxOCwidXRjdGltZSI6MTU5MTEwNjY0ODM4Mn0=,1167,4,0,0,-1,0,0,0,0,,40.304573642233414,50648382,-83.53033606194772,-1000,,2,4,,1591106648382,c5c91b9f43ab9f162cba96458407ca19
,0,,102816,40.22750177968234,52588774,-83.33810256042791,31340909,20200602,143107,,,eyJkZXZpY2UiOjEwMjgxNiwidXRjdGltZSI6MTU5MTEwODI2NzU0OH0=,3131,5,0,0,2,0,0,3557,0,,40.24007136476844,52268146,-83.3497726459571,-1000,,2,3,,1591108267548,eccfd6c880febd4cb4d28c20ddf005c3
,0,,102163,40.30335200175068,52951268,-83.52569794037957,12572964,20200602,144056,,,eyJkZXZpY2UiOjEwMjE2MywidXRjdGltZSI6MTU5MTEwODg1NjEwOX0=,1208,5,0,0,0,0,0,0,0,,200.0,52856109,200.0,-1000,,2,3,,1591108856109,92e98d38358cb767201da2f7ce52674e
,0,,102163,40.30453624738761,53072812,-83.53023362553098,12573964,20200602,144328,,,eyJkZXZpY2UiOjEwMjE2MywidXRjdGltZSI6MTU5MTEwOTAwODMwOX0=,567,5,0,0,0,0,0,0,0,,40.30335200175068,53008309,-83.52569794037957,-1000,,2,3,,1591109008309,befcf58bdc16356e972aac6f3ceabac9
,0,,102163,40.30467974738751,53296877,-83.5300206255552,12573964,20200602,144712,,,eyJkZXZpY2UiOjEwMjE2MywidXRjdGltZSI6MTU5MTEwOTIzMjc2OH0=,552,5,0,0,0,0,0,0,0,,40.30453624738761,53232768,-83.53023362553098,-1000,,2,3,,1591109232768,b9cc8fd7d9e58f62d28177ce911c1505
,0,,102163,40.30382723976851,53721173,-83.52735342702603,12573964,20200602,145304,,,eyJkZXZpY2UiOjEwMjE2MywidXRjdGltZSI6MTU5MTEwOTU4NDU4NH0=,1245,5,0,0,0,0,0,0,0,,200.0,53584584,200.0,-1000,,2,3,,1591109584584,6ea1af755b98f727673bd6e9f4f700f4
,0,,102816,40.31516997167722,56442391,-83.45781450917623,31358910,20200602,151356,,,eyJkZXZpY2UiOjEwMjgxNiwidXRjdGltZSI6MTU5MTExMDgzNjQzOH0=,16841,5,0,0,8,0,0,10701,0,,40.22750177968234,54837036,-83.33810256042791,-1000,,2,3,,1591110836438,c0a8bb55b8a91dbf765595bc700ef541
,0,,102752,40.086774290400584,55704009,-83.08953290633214,-1000,20200602,152632,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5MTExMTU5MjYyMX0=,562,21,0,0,0,0,0,0,0,,40.086525934502745,55625001,-83.09038098218217,-1000,,2,3,,1591111592621,d5a77cc10122a164a0c55893b3009b5d
,0,,101735,40.09078076124501,58392006,-83.0207456462842,12109965,20200602,161256,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNDM3NjQwM30=,73,3,0,0,0,0,0,0,0,,40.09078076124501,58376403,-83.0207456462842,-1000,,2,3,,1591114376403,cbe204eef76c76b74ab59fb612166e35
,0,,102645,40.27612697924698,59722982,-83.50751026801832,12626964,20200602,161503,,,eyJkZXZpY2UiOjEwMjY0NSwidXRjdGltZSI6MTU5MTExNDUwMzE1NH0=,11926,5,0,0,0,409,0,0,0,,40.29499441638764,59412652,-83.50661321969272,-1000,,2,3,,1591114503154,c68738ff47c543442ff76cd2e9f9caa8
,0,,102163,40.08143597420045,60899517,-83.11446662987333,12626964,20200602,161841,,,eyJkZXZpY2UiOjEwMjE2MywidXRjdGltZSI6MTU5MTExNDcyMTg5OX0=,22533,-110,0,0,2,520,0,4386,1,,40.295060586915355,59071930,-83.50666950826863,-1000,,2,3,,1591114721899,c597deb810e6382cc35a10731dfd0e60
,0,,100615,40.09088834078993,60777602,-83.09384224572443,-1000,20200602,163539,,,eyJkZXZpY2UiOjEwMDYxNSwidXRjdGltZSI6MTU5MTExNTczOTkxMn0=,10259,21,0,0,0,1015,0,4363,0,,40.07510732514772,60017633,-83.13944894113017,-1000,,2,2,,1591115739912,a1d6d98145e5709b4d12214a7e412732
,0,,102645,40.27743874665818,60135401,-83.51123221162958,12626964,20200602,163928,,,eyJkZXZpY2UiOjEwMjY0NSwidXRjdGltZSI6MTU5MTExNTk2ODk4Mn0=,1575,5,0,0,0,0,0,0,0,,40.27612697924698,59969581,-83.50751026801832,-1000,,2,3,,1591115968982,00602c5e6355111b60e88524ef54835a
,0,,101260,40.084066678254146,60375301,-83.14158515037145,-1000,20200602,164136,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5MTExNjA5NjU5OX0=,3739,6,0,0,0,0,0,82,0,,40.09383605941389,60125178,-83.13242593230375,-1000,,2,3,,1591116096599,203d9e3a946cf4305a3e69f721e4d651
,0,,102645,40.27743874665818,60186747,-83.51123221162958,-1000,20200602,164252,,,eyJkZXZpY2UiOjEwMjY0NSwidXRjdGltZSI6MTU5MTExNjE3MjA0OH0=,0,8,0,0,0,0,0,0,0,,40.27743874665818,60172646,-83.51123221162958,-1000,,2,3,,1591116172048,15792211802d217a1f846344d99525f2
,0,,102752,40.15374490704988,61578719,-83.23900013206186,25469927,20200602,164433,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5MTExNjI3MzcwMn0=,17275,3,0,0,2,1316,0,4218,0,,40.08676545706729,60274295,-83.08951807299938,-1000,,2,3,,1591116273702,d2b5ffd5717b18f6d5b065afed075628
,0,,102858,40.11938193177026,61926564,-83.1783051435102,110373692,20200602,165220,,,eyJkZXZpY2UiOjEwMjg1OCwidXRjdGltZSI6MTU5MTExNjc0MDIyNn0=,11688,3,0,0,0,0,0,0,0,,40.269869991221576,60753647,-83.20370400112535,-1000,,2,3,,1591116740226,bfc1855b4cf1e9f8e2a1d0a1998c1253
,0,,101735,40.304790928464456,61221690,-83.52785732128353,12109965,20200602,165702,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNzAyMjg3Mn0=,1899,3,0,0,0,0,0,0,0,,40.09078076124501,61022872,-83.0207456462842,-1000,,2,3,,1591117022872,2dac9f2308352fe43c7a436b951ab440
,0,,101260,40.29512390787935,63547508,-83.50666880559938,-1000,20200602,170126,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5MTExNzI4Njc4Mn0=,24976,8,0,0,1,0,0,5038,0,,40.091757395676574,61427894,-83.15831246790366,-1000,,2,3,,1591117286782,6384a6b471f1c380cb7fec68610b4c92
,0,,101735,40.304790928464456,61372915,-83.52785732128353,12109965,20200602,170128,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNzI4ODQwNH0=,764,3,0,0,0,0,0,0,0,,40.304790928464456,61288404,-83.52785732128353,-1000,,2,3,,1591117288404,b55c21b7da8435f1e4b9c34c612ae2df
,0,,101735,40.304790928464456,61444370,-83.52785732128353,12109965,20200602,170342,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNzQyMjI2N30=,132,3,0,0,0,0,0,0,0,,40.304790928464456,61422267,-83.52785732128353,-1000,,2,3,,1591117422267,b7c37cf3d8d6de594666778e152ffddc
,0,,101735,40.304790928464456,61511613,-83.52785732128353,12109965,20200602,170453,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNzQ5MzMxMn0=,95,3,0,0,0,0,0,0,0,,40.304790928464456,61493312,-83.52785732128353,-1000,,2,3,,1591117493312,96cd6eadbcad60bb5a09738f46a182e0
,0,,101735,40.304790928464456,61574282,-83.52785732128353,12109965,20200602,170606,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNzU2NjI3OX0=,4,3,0,0,0,0,0,0,0,,40.304790928464456,61566279,-83.52785732128353,-1000,,2,3,,1591117566279,6ab589ac667286f0e33667736fe6a0f5
,0,,101735,40.304790928464456,61722896,-83.52785732128353,12109965,20200602,170717,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNzYzNzg4OX0=,766,3,0,0,0,0,0,0,0,,40.304790928464456,61637889,-83.52785732128353,-1000,,2,3,,1591117637889,23f9e9a67bb11b48abba6ae1200a8d8b
,0,,101735,40.304790928464456,61788909,-83.52785732128353,12109965,20200602,170929,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNzc2OTEwNX0=,109,3,0,0,0,0,0,0,0,,40.304790928464456,61769105,-83.52785732128353,-1000,,2,3,,1591117769105,372048e25bd52acca22844f0a72436de
,0,,101735,40.304790928464456,61896703,-83.52785732128353,12109965,20200602,171109,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNzg2OTc5Mn0=,181,3,0,0,0,0,0,0,0,,40.304790928464456,61869792,-83.52785732128353,-1000,,2,3,,1591117869792,66143ebc96edf25999e50677b75ca595
,0,,100615,40.07334895229138,62996110,-83.13832090743013,-1000,20200602,171232,,,eyJkZXZpY2UiOjEwMDYxNSwidXRjdGltZSI6MTU5MTExNzk1MjcyNH0=,10348,17,0,0,0,0,0,4727,0,,40.0908865074566,61953312,-83.09383841239116,-1000,,2,2,,1591117952724,785bb0c39dc21c9f75ed68ba7d08f13f
,0,,101735,40.304790928464456,61975178,-83.52785732128353,12109965,20200602,171239,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExNzk1OTc3M30=,69,3,0,0,0,0,0,0,0,,40.304790928464456,61959773,-83.52785732128353,-1000,,2,3,,1591117959773,2eac5a2cf1f1bf3408a680a6125e3ab7
,0,,101735,40.304790928464456,62104473,-83.52785732128353,12109965,20200602,171452,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExODA5Mjg3M30=,28,3,0,0,0,0,0,0,0,,40.304790928464456,62092873,-83.52785732128353,-1000,,2,3,,1591118092873,5440bcde64ad2a31da708fa6d40cdb26
,0,,101735,40.304790928464456,62225350,-83.52785732128353,12109965,20200602,171655,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MTExODIxNTQ1Mn0=,16,3,0,0,0,0,0,0,0,,40.304790928464456,62215452,-83.52785732128353,-1000,,2,3,,1591118215452,aee14039f39cfabf8b107fc0e9779e8a
,0,,102858,40.23345449558291,63460429,-83.34186652305539,110397681,20200602,171847,,,eyJkZXZpY2UiOjEwMjg1OCwidXRjdGltZSI6MTU5MTExODMyNzUxMX0=,11246,3,0,0,0,17,0,10687,0,,40.11938193177026,62328110,-83.1783051435102,-1000,,2,3,,1591118327511,8a29dcc6167397ba8c870d52429d2b86
,12,,101701,40.30379583333334,62751723,-83.52742083333335,0,20200602,172247,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MTExODU2NzM1NX0=,1667,11,0,0,0,0,0,0,0,,40.303907,62584208,-83.52444616666669,-1000,,2,3,,1591118567355,3a38474bd826e1b0be899ca5ac812b08
,0,,100615,40.07331707492287,63727527,-83.13947762292503,-1000,20200602,174126,,,eyJkZXZpY2UiOjEwMDYxNSwidXRjdGltZSI6MTU5MTExOTY4NjgyNH0=,2141,36,0,0,0,0,0,0,0,,40.07335278562473,63687423,-83.13832957409653,-1000,,2,2,,1591119686824,3d9b971c2fe392111c1be3074a755808
,12,,101701,40.30298333333333,64474899,-83.5277441666667,0,20200602,175333,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MTEyMDQxMzk5MX0=,611,11,0,0,0,0,0,0,0,,40.30382300000001,64414491,-83.52746383333333,0,,2,3,,1591120413991,f7c95b2ccc4945e3dadb0c106debeda5
,12,,101701,40.30298333333333,64664099,-83.5277441666667,0,20200602,175458,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MTEyMDQ5ODM4MH0=,1656,11,0,0,0,0,0,0,0,,40.30298333333333,64498880,-83.5277441666667,0,,2,3,,1591120498380,35f367036d0e6121dc638a5971d34cfb
,0,,102858,40.27323040036682,65726523,-83.21643162723475,110413686,20200602,180259,,,eyJkZXZpY2UiOjEwMjg1OCwidXRjdGltZSI6MTU5MTEyMDk3OTU1Nn0=,9362,3,0,0,0,0,0,9445,0,,40.23345449558291,64980146,-83.34186652305539,-1000,,2,3,,1591120979556,a4a977e88cb5855b1131d1e0dc11019c
,0,,102645,40.295140903139156,65694679,-83.5066908331185,12636964,20200602,180858,,,eyJkZXZpY2UiOjEwMjY0NSwidXRjdGltZSI6MTU5MTEyMTMzODA0OX0=,5869,5,0,0,0,10,0,0,0,,40.27743874665818,65338647,-83.51123221162958,-1000,,2,3,,1591121338049,cd32ef5e9a8b1f47716b07e2554db3e8
,12,,101701,40.30298333333333,65868936,-83.5277441666667,0,20200602,181048,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MTEyMTQ0ODA5OX0=,4213,11,0,0,0,0,0,0,0,,40.30298333333333,65448694,-83.5277441666667,0,,2,3,,1591121448099,02bc78c3612a12e61e86730a9829015d
,0,,100810,40.254291937584114,68621261,-83.3731544205342,-1000,20200602,184648,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5MTEyMzYwODI3MH0=,14634,15,0,0,0,57,0,9781,0,,40.2950315346993,67951892,-83.5066582510281,-1000,,2,2,,1591123608270,58590f2c6691f06e2b907a257e0e6975
,0,,102752,40.18877417697539,71395605,-82.97219940647365,-1000,20200602,190147,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5MTEyNDUwNzIxOH0=,28769,6,0,0,0,805,0,0,0,,40.15375195586207,69457607,-83.23895336497849,-1000,,2,3,,1591124507218,6ed1e6223d438047c48153b5548dd813
,13,,101701,40.303147833333334,73026823,-83.52733450000002,57309835,20200602,192202,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MTEyNTcyMjA3M30=,33005,5,0,0,0,589,0,0,0,,40.3035695,69722073,-83.52545416666668,-1000,,2,3,,1591125722073,33f54934633b8f7a428b2287361ef447
,0,,101392,40.10425216238321,70974498,-83.16148590682806,-1000,20200602,193848,,,eyJkZXZpY2UiOjEwMTM5MiwidXRjdGltZSI6MTU5MTEyNjcyODM2M30=,1011,5,0,0,0,354,0,1114,0,,200.0,70728363,200.0,-1000,,2,3,,1591126728363,bc26a7a5217b8a4bdc2965029964a7b8
,0,,102434,40.05058776955687,74013844,-83.02019843548592,9414972,20200602,194720,,,eyJkZXZpY2UiOjEwMjQzNCwidXRjdGltZSI6MTU5MTEyNzI0MDAwMX0=,29840,3,0,0,2,247,0,4896,0,,40.29504216289869,71536494,-83.50667111157055,-1000,,2,3,,1591127240001,91286cb044bee6cdda7ed4c669c5e75f
,0,,103940,40.30450076791691,72139108,-83.5301611251425,64004815,20200602,200049,,,eyJkZXZpY2UiOjEwMzk0MCwidXRjdGltZSI6MTU5MTEyODA0OTQ3OH0=,683,3,0,0,0,386,0,0,0,,200.0,72049478,200.0,-1000,,2,3,,1591128049478,7b313d2734b1cfeb281680835549900b
,0,,101392,40.10157231167378,72397749,-83.15810154448425,-1000,20200602,200544,,,eyJkZXZpY2UiOjEwMTM5MiwidXRjdGltZSI6MTU5MTEyODM0NDA0NX0=,416,5,0,0,1,0,0,357,0,,40.104251329049866,72344045,-83.16148390682808,-1000,,2,3,,1591128344045,73d8a4c111df86a3eb4b1411eca9a184
,0,,101392,40.104037890481855,72758353,-83.15983369477573,-1000,20200602,201146,,,eyJkZXZpY2UiOjEwMTM5MiwidXRjdGltZSI6MTU5MTEyODcwNjE1MH0=,2539,6,0,0,0,0,0,1193,0,,40.10157431167378,72706749,-83.15810104448482,-1000,,2,3,,1591128706150,63e8f40c72ab5d65801faeb855525d7f
,0,,100810,40.28599364009123,78063913,-83.06884474639007,-1000,20200602,210222,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5MTEzMTc0MjU3Mn0=,24465,18,0,0,0,0,0,4029,0,,40.263481489669566,76049801,-83.36981241031981,-1000,,2,2,,1591131742572,25e66ffbdd946352e2aefdc608c15cca
,0,,103443,40.30449899509679,76723777,-83.5302507549007,14025960,20200602,211757,,,eyJkZXZpY2UiOjEwMzQ0MywidXRjdGltZSI6MTU5MTEzMjY3Nzc2OX0=,109,5,0,0,0,0,0,0,0,,200.0,76677769,200.0,-1000,,2,3,,1591132677769,d5fe1da61039d992115dd03250300a30
,0,,101260,40.10272102966544,78837197,-83.16365320017543,-1000,20200602,212125,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5MTEzMjg4NTkwM30=,19365,8,0,0,1,0,0,4720,0,,40.29504177443324,77124926,-83.50666830014391,-1000,,2,3,,1591132885903,9e4b43bdc12e75e90117f659de6ed501
,0,,103443,40.11933515700681,79590804,-83.1848016526385,14070959,20200602,212158,,,eyJkZXZpY2UiOjEwMzQ0MywidXRjdGltZSI6MTU5MTEzMjkxODczNH0=,28332,5,0,0,0,105,0,1447,0,,40.29506858851705,78315669,-83.50668633516533,-1000,,2,3,,1591132918734,4825a7f356fcca060c60266ea9e2f632
,0,,102629,40.13336487024468,79118651,-83.17965906837962,166994522,20200602,212950,,,eyJkZXZpY2UiOjEwMjYyOSwidXRjdGltZSI6MTU5MTEzMzM5MDU0Nn0=,18365,13,0,0,0,0,0,1853,0,,40.2950956584285,77650205,-83.50672137506373,-1000,,2,2,,1591133390546,76c42ae0d3fec9223d368f6ea9c35bbd
,0,,100085,40.241177123460886,78980401,-83.3958837880039,177239493,20200602,214838,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5MTEzNDUxODY2OX0=,4533,13,0,0,0,106,0,7125,0,,40.2690144063034,78668070,-83.37549926998824,-1000,,2,2,,1591134518669,0d67d2c9c7d6324dbe05e0beda6f8da3
,0,,102752,40.15377565920509,80243066,-83.23899623834973,25531927,20200602,214924,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5MTEzNDU2NDcwM30=,18056,3,0,0,0,0,0,0,0,,40.18877367697541,78565300,-82.97219557314041,-1000,,2,3,,1591134564703,178494fe1c39ab3442905dfdf4168d00
,0,,102394,40.15645479263266,81885372,-83.03900995873741,14436958,20200602,220132,,,eyJkZXZpY2UiOjEwMjM5NCwidXRjdGltZSI6MTU5MTEzNTI5MjY5OX0=,27289,5,0,22,2,4993,0,2167,1,,40.29505336712108,79636140,-83.50666239232558,-1000,,2,3,,1591135292699,b23dc0f7c355c6eb13ddbd4893c00bef
,0,,102645,40.097950687099136,81631718,-83.08644334695794,12689964,20200602,220246,,,eyJkZXZpY2UiOjEwMjY0NSwidXRjdGltZSI6MTU5MTEzNTM2NjAzMX0=,22419,8,0,24,5,5326,0,6786,0,,40.29503507412642,79689828,-83.50665908759322,-1000,,2,3,,1591135366031,49e67c72f432aae3e58bbf343c2a6bbc
,0,,101260,40.09173832481058,80386968,-83.15867250173976,-1000,20200602,221628,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5MTEzNjE4ODE0OX0=,3539,8,0,0,0,0,0,2860,0,,40.10271402966545,80188649,-83.16364436684256,-1000,,2,3,,1591136188149,80642fe8084a9793a71b846717ac022a
,0,,100085,40.26908284596371,81394927,-83.37551588181499,177246496,20200602,221940,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5MTEzNjM4MDMyNX0=,11278,13,0,0,0,68,0,22713,0,,40.241177123460886,80380924,-83.3958837880039,-1000,,2,2,,1591136380325,6a821729b16256a10fb7e45cf2e30dec
,0,,101084,40.07084823646309,83231327,-83.11930903640683,21438939,20200602,223057,,,eyJkZXZpY2UiOjEwMTA4NCwidXRjdGltZSI6MTU5MTEzNzA1NzU3N30=,21410,44,0,9,1,1316,0,3818,0,,40.29508874340598,81331829,-83.50668977925797,-1000,,2,3,,1591137057577,9c8e9ffe7b01d6e95e53bd307087cbc9
,0,,103443,40.11305730333869,81466039,-83.1545709990928,14076959,20200602,223242,,,eyJkZXZpY2UiOjEwMzQ0MywidXRjdGltZSI6MTU5MTEzNzE2MjcwOX0=,4387,5,0,0,1,0,0,242,0,,40.10945407701948,81310323,-83.17681919632764,-1000,,2,3,,1591137162709,711d37e8afa1d43d4c85827329d15c15
,0,,103443,40.12204994736783,81833782,-83.1432853861404,14076959,20200602,224349,,,eyJkZXZpY2UiOjEwMzQ0MywidXRjdGltZSI6MTU5MTEzNzgyOTM2Nn0=,2,5,0,0,0,0,0,0,0,,40.12204994736783,81829366,-83.1432853861404,-1000,,2,3,,1591137829366,2890b4e9c311a6698e77c493c243fc89
,0,,103760,40.23130329703512,82356533,-83.3450725495682,12476964,20200602,224927,,,eyJkZXZpY2UiOjEwMzc2MCwidXRjdGltZSI6MTU5MTEzODE2NzYxNH0=,1806,5,0,0,-1,0,0,5514,0,,40.24048028615408,82171713,-83.3476405005487,-1000,,2,4,,1591138167614,beaa60b7ec43558d4e8ff82349c3dfee
,0,,100943,40.109094231723596,83139056,-83.18813242685138,25822925,20200602,225434,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5MTEzODQ3NDM5N30=,6333,32,0,0,1,0,0,1421,0,,40.071971384026256,82671409,-83.15903917529157,-1000,,2,3,,1591138474397,b50211585bef2a7646e63f370199cc3c
,0,,103336,40.06622251154021,84981726,-83.12969751962666,25705926,20200602,230037,,,eyJkZXZpY2UiOjEwMzMzNiwidXRjdGltZSI6MTU5MTEzODgzNzE2NH0=,21186,5,0,0,0,0,0,2377,0,,40.29506523321154,83061629,-83.506692082412,-1000,,2,3,,1591138837164,2acc17292ec8a89e7c80bfb4905037fd
,0,,100943,39.96894456278739,84477764,-83.14973685684431,25846926,20200602,230951,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5MTEzOTM5MTk2M30=,10772,5,0,0,0,0,0,388,0,,40.109094231723596,83392555,-83.18813242685138,-1000,,2,3,,1591139391963,6f909a330d05438a0c6465a516c7338e
,0,,101084,40.06674351059369,83796120,-83.13079032815902,21440939,20200602,231132,,,eyJkZXZpY2UiOjEwMTA4NCwidXRjdGltZSI6MTU5MTEzOTQ5MjI4OX0=,2954,5,0,0,0,0,0,0,0,,40.07084823646309,83492289,-83.11930903640683,-1000,,2,3,,1591139492289,e6ce27f994354f93fa5497b202361c9a
,0,,102645,40.08464811164008,84079170,-83.14440830966024,12698964,20200602,231140,,,eyJkZXZpY2UiOjEwMjY0NSwidXRjdGltZSI6MTU5MTEzOTUwMDMzMH0=,6793,5,0,0,2,420,0,3297,0,,40.097950687099136,83500916,-83.08644334695794,-1000,,2,3,,1591139500330,42de8a7e5bc5de1138683f0e19781623
